date,market_location,category,commodity,min_price,max_price,modal_price,rainfall_mm,year,month,day_of_week,day_of_month,is_weekend,price_lag_1,price_lag_3,price_lag_7,price_lag_14,rolling_mean_7,rolling_std_7,rolling_mean_30,price_spread
2025-12-20,North Mandi,Grain,Rice,36.77,44.95,40.86,0.92,2025,12,5,20,1,42.2,38.77,36.54,42.32,38.894285714285715,2.0069367797956037,37.483,8.18
2025-12-21,North Mandi,Grain,Rice,38.04,46.5,42.27,0.27,2025,12,6,21,1,40.86,38.17,40.06,42.33,39.51142857142857,1.8176030788877398,37.71166666666667,8.46
2025-12-22,North Mandi,Grain,Rice,38.87,47.51,43.19,0.05,2025,12,0,22,0,42.27,42.2,39.84,37.4,39.82714285714286,2.0989339697868337,37.99,8.64
2025-12-23,North Mandi,Grain,Rice,39.79,48.63,44.21,1.82,2025,12,1,23,0,43.19,40.86,36.68,35.22,40.305714285714295,2.4541995106544703,38.08466666666667,8.840000000000003
2025-12-24,North Mandi,Grain,Rice,40.19,49.13,44.66,0.72,2025,12,2,24,0,44.21,42.27,38.77,42.13,41.38142857142857,2.2411338541868884,38.462333333333326,8.940000000000005
2025-12-25,North Mandi,Grain,Rice,37.35,45.65,41.5,0.13,2025,12,3,25,0,44.66,43.19,38.17,37.76,42.222857142857144,2.2026326239734746,38.89366666666667,8.299999999999997
2025-12-26,North Mandi,Grain,Rice,34.46,42.12,38.29,0.3,2025,12,4,26,0,41.5,44.21,42.2,37.5,42.69857142857143,1.3917785811865047,39.102666666666664,7.659999999999997
2025-12-27,North Mandi,Grain,Rice,37.43,45.75,41.59,0.33,2025,12,5,27,1,38.29,44.66,40.86,36.54,42.14,2.184231367476541,39.153666666666666,8.32
2025-12-28,North Mandi,Grain,Rice,38.01,46.45,42.23,0.31,2025,12,6,28,1,41.59,41.5,42.27,40.06,42.24428571428571,2.1296780440785805,39.41433333333334,8.440000000000005
2025-12-29,North Mandi,Grain,Rice,34.43,42.09,38.26,1.83,2025,12,0,29,0,42.23,38.29,43.19,39.84,42.23857142857143,2.129651212221401,39.67133333333334,7.660000000000004
2025-12-30,North Mandi,Grain,Rice,35.91,43.89,39.9,1.12,2025,12,1,30,0,38.26,41.59,44.21,36.68,41.534285714285716,2.538509123763438,39.82066666666667,7.980000000000004
2025-12-31,North Mandi,Grain,Rice,35.72,43.66,39.69,1.1,2025,12,2,31,0,39.9,42.23,44.66,38.77,40.91857142857143,2.2920836850012987,39.952999999999996,7.939999999999998
2026-01-01,North Mandi,Grain,Rice,36.83,45.01,40.92,0.25,2026,1,3,1,0,39.69,38.26,41.5,38.17,40.208571428571425,1.6074973154095715,40.04966666666667,8.18
2026-01-02,North Mandi,Grain,Rice,38.61,47.19,42.9,0.59,2026,1,4,2,0,40.92,39.9,38.29,42.2,40.12571428571429,1.5435117658864521,40.10766666666667,8.579999999999998
2026-01-03,North Mandi,Grain,Rice,38.33,46.85,42.59,1.1,2026,1,5,3,1,42.9,39.69,41.59,40.86,40.784285714285716,1.611695351101875,40.16433333333334,8.520000000000003
2026-01-04,North Mandi,Grain,Rice,43.6,53.3,48.45,1.33,2026,1,6,4,1,42.59,40.92,42.23,42.27,40.92714285714286,1.7346441929663847,40.173,9.699999999999996
2026-01-05,North Mandi,Grain,Rice,44.61,54.53,49.57,0.17,2026,1,0,5,0,48.45,42.9,38.26,43.19,41.815714285714286,3.352187629707448,40.61433333333333,9.920000000000002
2026-01-06,North Mandi,Grain,Rice,38.3,46.8,42.55,0.72,2026,1,1,6,0,49.57,42.59,39.9,44.21,43.43142857142857,4.013209142201504,40.856,8.5
2026-01-07,North Mandi,Grain,Rice,39.58,48.38,43.98,0.7,2026,1,2,7,0,42.55,48.45,39.69,44.66,43.81,3.7402718261291565,40.86333333333334,8.800000000000004
2026-01-08,North Mandi,Grain,Rice,41.36,50.55,45.95,1.45,2026,1,3,8,0,43.98,49.57,40.92,41.5,44.42285714285715,3.2752389952784857,41.08266666666667,9.189999999999998
2026-01-09,North Mandi,Grain,Rice,42.06,51.4,46.73,1.97,2026,1,4,9,0,45.95,42.55,42.9,38.29,45.14142857142857,2.910065454999851,41.440333333333335,9.339999999999996
2026-01-10,North Mandi,Grain,Rice,43.07,52.64,47.85,0.19,2026,1,5,10,1,46.73,43.98,42.59,41.59,45.688571428571436,2.7753343856882586,41.593666666666664,9.57
2026-01-11,North Mandi,Grain,Rice,38.07,46.53,42.3,1.13,2026,1,6,11,1,47.85,45.95,48.45,42.23,46.44,2.494427121939931,41.93,8.46
2026-01-12,North Mandi,Grain,Rice,42.86,52.38,47.62,0.68,2026,1,0,12,0,42.3,46.73,49.57,38.26,45.56142857142857,2.7395037784941287,42.09,9.520000000000003
2026-01-13,North Mandi,Grain,Rice,41.79,51.07,46.43,1.03,2026,1,1,13,0,47.62,47.85,42.55,39.9,45.28285714285715,2.332921732404755,42.45933333333334,9.280000000000001
2026-01-14,North Mandi,Grain,Rice,38.21,46.7,42.45,0.02,2026,1,2,14,0,46.43,42.3,43.98,39.69,45.83714285714286,2.0146109159983876,42.67166666666666,8.490000000000002
2026-01-15,North Mandi,Grain,Rice,38.77,47.39,43.08,0.92,2026,1,3,15,0,42.45,47.62,45.95,40.92,45.61857142857143,2.3108903664425435,42.75866666666666,8.619999999999997
2026-01-16,North Mandi,Grain,Rice,43.52,53.19,48.35,0.34,2026,1,4,16,0,43.08,46.43,46.73,42.9,45.208571428571425,2.489949320578674,42.971999999999994,9.669999999999995
2026-01-17,North Mandi,Grain,Rice,43.15,52.73,47.94,0.02,2026,1,5,17,1,48.35,42.45,47.85,42.59,45.440000000000005,2.7196200715055707,43.291333333333334,9.579999999999998
2026-01-18,North Mandi,Grain,Rice,37.58,45.94,41.76,1.48,2026,1,6,18,1,47.94,43.08,42.3,48.45,45.45285714285715,2.733091743098484,43.617,8.36
2026-01-19,North Mandi,Grain,Rice,44.71,54.65,49.68,1.43,2026,1,0,19,0,41.76,48.35,47.62,49.57,45.37571428571429,2.842351474530292,43.60233333333334,9.939999999999998
2026-01-20,North Mandi,Grain,Rice,38.0,46.44,42.22,2.42,2026,1,1,20,0,49.68,47.94,46.43,42.55,45.67,3.197853446715366,43.89633333333333,8.439999999999998
2026-01-21,North Mandi,Grain,Rice,39.5,48.28,43.89,0.1,2026,1,2,21,0,42.22,41.76,42.45,43.98,45.068571428571424,3.4193197596963905,43.894666666666666,8.780000000000001
2026-01-22,North Mandi,Grain,Rice,41.0,50.1,45.55,0.02,2026,1,3,22,0,43.89,49.68,43.08,45.95,45.27428571428571,3.2758299566315263,43.918,9.100000000000001
2026-01-23,North Mandi,Grain,Rice,39.1,47.78,43.44,1.08,2026,1,4,23,0,45.55,42.22,48.35,46.73,45.62714285714286,3.1298547052847594,43.962666666666664,8.68
2026-01-24,North Mandi,Grain,Rice,36.76,44.94,40.85,0.26,2026,1,5,24,1,43.44,43.89,47.94,47.85,44.92571428571428,2.963713082958229,43.922000000000004,8.18
2026-01-25,North Mandi,Grain,Rice,42.67,52.15,47.41,1.26,2026,1,6,25,1,40.85,45.55,41.76,42.3,43.91285714285714,2.9733803113952315,43.900333333333336,9.479999999999997
2026-01-26,North Mandi,Grain,Rice,37.89,46.31,42.1,0.31,2026,1,0,26,0,47.41,43.44,49.68,47.62,44.71999999999999,3.057253669554177,44.20433333333334,8.420000000000002
2026-01-27,North Mandi,Grain,Rice,38.78,47.4,43.09,1.14,2026,1,1,27,0,42.1,40.85,42.22,46.43,43.637142857142855,2.241113668735421,44.22133333333333,8.619999999999997
2026-01-28,North Mandi,Grain,Rice,37.98,46.42,42.2,1.72,2026,1,2,28,0,43.09,47.41,43.89,42.45,43.761428571428574,2.172498013589404,44.25,8.440000000000005
2026-01-29,North Mandi,Grain,Rice,42.73,52.23,47.48,1.31,2026,1,3,29,0,42.2,42.1,45.55,43.08,43.52,2.248406843375009,44.38133333333333,9.5
2026-01-30,North Mandi,Grain,Rice,42.62,52.1,47.36,2.02,2026,1,4,30,0,47.48,43.09,43.44,48.35,43.79571428571428,2.625533959298729,44.634,9.480000000000004
2026-01-31,North Mandi,Grain,Rice,41.73,51.01,46.37,0.57,2026,1,5,31,1,47.36,42.2,40.85,47.94,44.355714285714285,2.9366355871014984,44.88966666666667,9.280000000000001
2026-02-01,North Mandi,Grain,Rice,46.84,57.24,52.04,0.65,2026,2,6,1,1,46.37,47.48,47.41,41.76,45.144285714285715,2.5546484242320138,45.07133333333333,10.399999999999999
2026-02-02,North Mandi,Grain,Rice,43.65,53.35,48.5,1.34,2026,2,0,2,0,52.04,47.36,42.1,49.68,45.805714285714295,3.617374080475768,45.376,9.700000000000003
2026-02-03,North Mandi,Grain,Rice,42.51,51.95,47.23,1.81,2026,2,1,3,0,48.5,46.37,43.09,42.22,46.720000000000006,3.3213400909878006,45.57299999999999,9.440000000000005
2026-02-04,North Mandi,Grain,Rice,43.12,52.7,47.91,2.35,2026,2,2,4,0,47.23,52.04,42.2,43.89,47.31142857142857,2.910397616429285,45.532333333333334,9.580000000000005
2026-02-05,North Mandi,Grain,Rice,46.81,57.21,52.01,0.8,2026,2,3,5,0,47.91,48.5,47.48,45.55,48.12714285714286,1.843743603702433,45.477,10.399999999999999
2026-02-06,North Mandi,Grain,Rice,42.19,51.57,46.88,0.94,2026,2,4,6,0,52.01,47.23,47.36,43.44,48.77428571428572,2.313819764969864,45.79233333333333,9.380000000000003
2026-02-07,North Mandi,Grain,Rice,42.76,52.26,47.51,0.33,2026,2,5,7,1,46.88,47.91,46.37,40.85,48.705714285714286,2.369169032543939,45.888999999999996,9.5
2026-02-08,North Mandi,Grain,Rice,43.94,53.7,48.82,1.24,2026,2,6,8,1,47.51,52.01,52.04,47.41,48.86857142857143,2.2160883599376016,45.940999999999995,9.760000000000005
2026-02-09,North Mandi,Grain,Rice,43.73,53.45,48.59,0.05,2026,2,0,9,0,48.82,46.88,48.5,42.1,48.40857142857142,1.7286548582787828,46.01066666666667,9.720000000000006
2026-02-10,North Mandi,Grain,Rice,47.39,57.93,52.66,0.2,2026,2,1,10,0,48.59,47.51,47.23,43.09,48.42142857142857,1.729782535190722,46.035333333333334,10.54
2026-02-11,North Mandi,Grain,Rice,47.25,57.75,52.5,0.51,2026,2,2,11,0,52.66,48.82,47.91,42.2,49.19714285714286,2.24672883904441,46.38066666666667,10.5
2026-02-12,North Mandi,Grain,Rice,43.4,53.04,48.22,2.3,2026,2,3,12,0,52.5,48.59,52.01,47.48,49.85285714285714,2.467425880587696,46.54333333333333,9.64
2026-02-13,North Mandi,Grain,Rice,44.65,54.57,49.61,1.26,2026,2,4,13,0,48.22,52.66,46.88,47.36,49.31142857142857,2.327018325178742,46.603,9.920000000000002
2026-02-14,North Mandi,Grain,Rice,42.95,52.49,47.72,1.22,2026,2,5,14,1,49.61,52.5,47.51,46.37,49.701428571428565,2.065699466456278,46.84166666666667,9.54
2026-02-15,North Mandi,Grain,Rice,42.3,51.7,47.0,1.51,2026,2,6,15,1,47.72,48.22,48.82,52.04,49.73142857142857,2.0297818320493843,46.99633333333334,9.400000000000006
2026-02-16,North Mandi,Grain,Rice,45.57,55.69,50.63,0.56,2026,2,0,16,0,47.0,49.61,48.59,48.5,49.471428571428575,2.2685122038576386,46.95133333333333,10.119999999999997
2026-02-17,North Mandi,Grain,Rice,43.03,52.59,47.81,1.23,2026,2,1,17,0,50.63,47.72,52.66,47.23,49.762857142857136,2.2674413942137406,47.04099999999999,9.560000000000002
2026-02-18,North Mandi,Grain,Rice,50.35,61.53,55.94,0.63,2026,2,2,18,0,47.81,47.0,52.5,47.91,49.07,1.953953257715416,47.242666666666665,11.18
2026-02-19,North Mandi,Grain,Rice,41.01,50.13,45.57,0.33,2026,2,3,19,0,55.94,50.63,48.22,52.01,49.56142857142857,3.0727047182763467,47.45133333333333,9.120000000000005
2026-02-20,North Mandi,Grain,Rice,44.6,54.5,49.55,0.07,2026,2,4,20,0,45.57,47.81,49.61,46.88,49.18285714285714,3.410228312424333,47.563,9.899999999999999
2026-02-21,North Mandi,Grain,Rice,43.49,53.15,48.32,0.18,2026,2,5,21,1,49.55,55.94,47.72,47.51,49.17428571428571,3.4090509781216154,47.751666666666665,9.659999999999997
2026-02-22,North Mandi,Grain,Rice,42.0,51.34,46.67,2.0,2026,2,6,22,1,48.32,45.57,47.0,48.82,49.26,3.3737516209708422,47.844,9.340000000000003
2026-02-23,North Mandi,Grain,Rice,45.1,55.12,50.11,0.13,2026,2,0,23,0,46.67,49.55,50.63,48.59,49.212857142857146,3.4126759504618254,47.95166666666667,10.019999999999996
2026-02-24,North Mandi,Grain,Rice,41.66,50.92,46.29,2.27,2026,2,1,24,0,50.11,48.32,47.81,52.66,49.13857142857143,3.3822104634470906,48.26033333333333,9.260000000000005
2026-02-25,North Mandi,Grain,Rice,41.4,50.6,46.0,0.53,2026,2,2,25,0,46.29,46.67,55.94,52.5,48.92142857142857,3.5273995547784143,48.22299999999999,9.200000000000003
2026-02-26,North Mandi,Grain,Rice,39.56,48.36,43.96,0.63,2026,2,3,26,0,46.0,50.11,45.57,48.22,47.50142857142857,1.8172729438320725,48.352999999999994,8.799999999999997
2026-02-27,North Mandi,Grain,Rice,46.1,56.34,51.22,3.05,2026,2,4,27,0,43.96,46.29,49.55,49.61,47.27142857142858,2.17009545543909,48.382,10.240000000000002
2026-02-28,North Mandi,Grain,Rice,46.47,56.79,51.63,2.53,2026,2,5,28,1,51.22,46.0,48.32,47.72,47.51,2.5251006580602824,48.68266666666667,10.32
2026-03-01,North Mandi,Grain,Rice,44.6,54.5,49.55,0.93,2026,3,6,1,1,51.63,43.96,46.67,47.0,47.98285714285714,2.9723711874854533,48.821000000000005,9.899999999999999
2026-03-02,North Mandi,Grain,Rice,46.69,57.07,51.88,0.12,2026,3,0,2,0,49.55,51.22,50.11,50.63,48.394285714285715,2.959655707133039,48.894,10.380000000000003
2026-03-03,North Mandi,Grain,Rice,48.78,59.62,54.2,0.93,2026,3,1,3,0,51.88,51.63,46.29,47.81,48.64714285714285,3.196778139970583,49.077666666666666,10.839999999999996
2026-03-04,North Mandi,Grain,Rice,44.82,54.78,49.8,0.08,2026,3,2,4,0,54.2,49.55,46.0,55.94,49.777142857142856,3.59759509619884,49.14966666666667,9.96
2026-03-05,North Mandi,Grain,Rice,49.45,60.43,54.94,0.82,2026,3,3,5,0,49.8,51.88,43.96,45.57,50.32,3.1970559373695995,49.193,10.979999999999997
2026-03-06,North Mandi,Grain,Rice,42.71,52.21,47.46,0.43,2026,3,4,6,0,54.94,54.2,51.22,49.55,51.888571428571424,2.04119596128954,49.45,9.5
2026-03-07,North Mandi,Grain,Rice,45.96,56.18,51.07,0.75,2026,3,5,7,1,47.46,49.8,51.63,48.32,51.35142857142858,2.6502982761162275,49.434999999999995,10.219999999999999
2026-03-08,North Mandi,Grain,Rice,43.36,53.0,48.18,0.02,2026,3,6,8,1,51.07,54.94,49.55,46.67,51.27142857142858,2.648939590172761,49.403666666666666,9.64
2026-03-09,North Mandi,Grain,Rice,44.97,54.97,49.97,0.61,2026,3,0,9,0,48.18,47.46,51.88,50.11,51.075714285714284,2.8409731733038623,49.447,10.0
2026-03-10,North Mandi,Grain,Rice,46.51,56.85,51.68,1.1,2026,3,1,10,0,49.97,51.07,54.2,46.29,50.80285714285714,2.8425734483962604,49.529,10.340000000000003
2026-03-11,North Mandi,Grain,Rice,43.48,53.14,48.31,0.65,2026,3,2,11,0,51.68,48.18,49.8,46.0,50.44285714285714,2.4766557713027737,49.62433333333333,9.660000000000004
2026-03-12,North Mandi,Grain,Rice,48.2,58.92,53.56,0.55,2026,3,3,12,0,48.31,49.97,54.94,43.96,50.230000000000004,2.601973609910399,49.615,10.719999999999999
2026-03-13,North Mandi,Grain,Rice,47.12,57.59,52.35,0.86,2026,3,4,13,0,53.56,51.68,47.46,51.22,50.03285714285715,2.2081041210792733,49.644999999999996,10.470000000000006
2026-03-14,North Mandi,Grain,Rice,45.6,55.74,50.67,1.18,2026,3,5,14,1,52.35,48.31,51.07,51.63,50.73142857142857,2.0243470434647652,49.63999999999999,10.14
2026-03-15,North Mandi,Grain,Rice,45.34,55.42,50.38,0.94,2026,3,6,15,1,50.67,53.56,48.18,49.55,50.67428571428571,2.0188351190968548,49.721666666666664,10.079999999999998
2026-03-16,North Mandi,Grain,Rice,43.03,52.59,47.81,0.41,2026,3,0,16,0,50.38,52.35,49.97,51.88,50.988571428571426,1.714053952588594,49.74733333333334,9.560000000000002
2026-03-17,North Mandi,Grain,Rice,44.84,54.8,49.82,0.38,2026,3,1,17,0,47.81,50.67,51.68,54.2,50.68,2.082754586279968,49.75033333333333,9.959999999999994
2026-03-18,North Mandi,Grain,Rice,47.32,57.84,52.58,0.89,2026,3,2,18,0,49.82,50.38,48.31,49.8,50.41428571428571,2.052338967641254,49.84433333333333,10.520000000000003
2026-03-19,North Mandi,Grain,Rice,52.27,63.89,58.08,0.28,2026,3,3,19,0,52.58,47.81,53.56,54.94,51.02428571428572,1.954915660098633,49.90933333333334,11.619999999999997
2026-03-20,North Mandi,Grain,Rice,50.87,62.17,56.52,0.94,2026,3,4,20,0,58.08,49.82,52.35,47.46,51.67,3.2497384510147493,50.251666666666665,11.300000000000004
2026-03-21,North Mandi,Grain,Rice,45.1,55.12,50.11,1.5,2026,3,5,21,1,56.52,52.58,50.67,51.07,52.26571428571429,3.7403380290332615,50.271,10.019999999999996
2026-03-22,North Mandi,Grain,Rice,44.78,54.72,49.75,0.02,2026,3,6,22,1,50.11,58.08,50.38,48.18,52.18571428571429,3.785867831567695,50.42233333333333,9.939999999999998
2026-03-23,North Mandi,Grain,Rice,47.21,57.7,52.45,0.01,2026,3,0,23,0,49.75,56.52,47.81,49.97,52.09571428571429,3.843006015881196,50.428999999999995,10.490000000000002
2026-03-24,North Mandi,Grain,Rice,43.38,53.02,48.2,1.3,2026,3,1,24,0,52.45,50.11,49.82,51.68,52.75857142857143,3.348997006923849,50.56666666666667,9.64
2026-03-25,North Mandi,Grain,Rice,49.84,60.92,55.38,0.43,2026,3,2,25,0,48.2,49.75,52.58,48.31,52.52714285714286,3.630085923160457,50.617666666666665,11.079999999999998
2026-03-26,North Mandi,Grain,Rice,46.76,57.16,51.96,0.43,2026,3,3,26,0,55.38,52.45,58.08,53.56,52.92714285714286,3.7877245336562058,50.79333333333334,10.399999999999999
2026-03-27,North Mandi,Grain,Rice,45.23,55.29,50.26,1.82,2026,3,4,27,0,51.96,48.2,56.52,52.35,52.05285714285714,3.030784905409977,50.98233333333334,10.060000000000002
2026-03-28,North Mandi,Grain,Rice,49.34,60.3,54.82,0.23,2026,3,5,28,1,50.26,55.38,50.11,50.67,51.15857142857143,2.3371879725540405,51.12433333333333,10.959999999999994
2026-03-29,North Mandi,Grain,Rice,45.86,56.05,50.95,1.28,2026,3,6,29,1,54.82,51.96,49.75,50.38,51.83142857142857,2.6429808207876553,51.48633333333334,10.189999999999998
2026-03-30,North Mandi,Grain,Rice,44.26,54.1,49.18,0.87,2026,3,0,30,0,50.95,50.26,52.45,47.81,52.002857142857145,2.52160474226122,51.47733333333334,9.840000000000003
2026-03-31,North Mandi,Grain,Rice,43.62,53.32,48.47,0.5,2026,3,1,31,0,49.18,54.82,48.2,49.82,51.535714285714285,2.7200481438323143,51.39566666666666,9.700000000000003
2026-04-01,North Mandi,Grain,Rice,44.81,54.77,49.79,2.23,2026,4,2,1,0,48.47,50.95,55.38,52.58,51.574285714285715,2.6662449071241805,51.35966666666666,9.96
2026-04-02,North Mandi,Grain,Rice,38.39,46.93,42.66,5.15,2026,4,3,2,0,49.79,49.18,51.96,58.08,50.77571428571429,2.1169699820180456,51.29,8.54
2026-04-03,North Mandi,Grain,Rice,44.06,53.85,48.95,0.91,2026,4,4,3,0,42.66,48.47,50.26,56.52,49.44714285714286,3.6284969996120733,50.90533333333334,9.79
2026-04-04,North Mandi,Grain,Rice,46.28,56.56,51.42,0.06,2026,4,5,4,1,48.95,49.79,54.82,50.11,49.26,3.6133364083632333,50.877,10.280000000000001
2026-04-05,North Mandi,Grain,Rice,47.02,57.48,52.25,2.31,2026,4,6,5,1,51.42,42.66,50.95,49.75,48.77428571428572,2.8993611775869628,50.75966666666667,10.459999999999994
2026-04-06,North Mandi,Grain,Rice,43.68,53.38,48.53,0.17,2026,4,0,6,0,52.25,48.95,49.18,52.45,48.959999999999994,3.0968586234015567,50.919333333333334,9.700000000000003
2026-04-07,North Mandi,Grain,Rice,48.43,59.19,53.81,0.04,2026,4,1,7,0,48.53,51.42,48.47,48.2,48.86714285714286,3.0989068733227603,50.83466666666667,10.759999999999998
2026-04-08,North Mandi,Grain,Rice,46.32,56.62,51.47,0.78,2026,4,2,8,0,53.81,52.25,49.79,55.38,49.63,3.601383993226776,51.022333333333336,10.299999999999997
2026-04-09,North Mandi,Grain,Rice,45.86,56.05,50.95,0.15,2026,4,3,9,0,51.47,48.53,42.66,51.96,49.87,3.6691643008551798,51.07233333333333,10.189999999999998
2026-04-10,North Mandi,Grain,Rice,49.0,59.9,54.45,0.17,2026,4,4,10,0,50.95,53.81,48.95,50.26,51.05428571428571,1.832174092373733,51.047999999999995,10.899999999999999
2026-04-11,North Mandi,Grain,Rice,47.38,57.9,52.64,0.68,2026,4,5,11,1,54.45,51.47,51.42,54.82,51.84000000000001,1.9545928817370335,51.25266666666666,10.519999999999996
2026-04-12,North Mandi,Grain,Rice,41.43,50.63,46.03,0.2,2026,4,6,12,1,52.64,50.95,52.25,50.95,52.01428571428572,1.9652638257408808,51.222,9.200000000000003
2026-04-13,North Mandi,Grain,Rice,45.69,55.85,50.77,0.41,2026,4,0,13,0,46.03,54.45,48.53,49.18,51.12571428571429,2.983364192445424,51.01133333333333,10.160000000000004
2026-04-14,North Mandi,Grain,Rice,42.57,52.03,47.3,1.22,2026,4,1,14,0,50.77,52.64,53.81,48.47,51.44571428571429,2.771124062800555,51.01466666666667,9.46
2026-04-15,North Mandi,Grain,Rice,43.54,53.22,48.38,0.84,2026,4,2,15,0,47.3,46.03,51.47,49.79,50.51571428571429,2.933074934506806,50.912,9.68
2026-04-16,North Mandi,Grain,Rice,44.28,54.12,49.2,0.16,2026,4,3,16,0,48.38,50.77,50.95,42.66,50.07428571428572,2.997336913233484,50.931000000000004,9.839999999999996
2026-04-17,North Mandi,Grain,Rice,43.7,53.4,48.55,1.31,2026,4,4,17,0,49.2,47.3,54.45,48.95,49.82428571428572,2.9850787658114912,50.91033333333334,9.699999999999996
2026-04-18,North Mandi,Grain,Rice,43.44,53.1,48.27,1.18,2026,4,5,18,1,48.55,48.38,52.64,51.42,48.98142857142857,2.187764677865871,50.775999999999996,9.660000000000004
2026-04-19,North Mandi,Grain,Rice,40.33,49.29,44.81,6.5,2026,4,6,19,1,48.27,49.2,46.03,52.25,48.357142857142854,1.4782164285134232,50.449,8.96
2026-04-20,North Mandi,Grain,Rice,43.28,52.9,48.09,1.41,2026,4,0,20,0,44.81,48.55,50.77,48.53,48.182857142857145,1.8286945643072683,50.05866666666667,9.619999999999997
2026-04-21,North Mandi,Grain,Rice,42.91,52.45,47.68,1.03,2026,4,1,21,0,48.09,48.27,47.3,53.81,47.800000000000004,1.434921600646905,49.991333333333344,9.540000000000006
2026-04-22,North Mandi,Grain,Rice,38.54,47.1,42.82,0.11,2026,4,2,22,0,47.68,44.81,48.38,51.47,47.854285714285716,1.4199631115273108,49.922333333333334,8.560000000000002
2026-04-23,North Mandi,Grain,Rice,43.74,53.46,48.6,0.03,2026,4,3,23,0,42.82,48.09,49.2,50.95,47.059999999999995,2.3362790929174015,49.60133333333333,9.719999999999999
2026-04-24,North Mandi,Grain,Rice,44.89,54.87,49.88,0.65,2026,4,4,24,0,48.6,47.68,48.55,54.45,46.97428571428571,2.2542467858314694,49.61466666666667,9.979999999999997
2026-04-25,North Mandi,Grain,Rice,41.07,50.19,45.63,1.06,2026,4,5,25,1,49.88,42.82,48.27,52.64,47.16428571428571,2.4561952768658712,49.43133333333333,9.119999999999997
2026-04-26,North Mandi,Grain,Rice,40.1,49.02,44.56,1.85,2026,4,6,26,1,45.63,48.6,44.81,46.03,46.787142857142854,2.460797393026643,49.220333333333336,8.920000000000002
2026-04-27,North Mandi,Grain,Rice,45.94,56.16,51.05,0.65,2026,4,0,27,0,44.56,49.88,48.09,50.77,46.75142857142857,2.4958393950166733,49.03033333333334,10.219999999999999
2026-04-28,North Mandi,Grain,Rice,44.67,54.59,49.63,0.15,2026,4,1,28,0,51.05,45.63,47.68,47.3,47.17428571428571,2.9667482599806476,48.904666666666664,9.920000000000002
2026-04-29,North Mandi,Grain,Rice,48.0,58.66,53.33,2.88,2026,4,2,29,0,49.63,44.56,42.82,48.38,47.45285714285715,3.1102288998603975,48.86066666666667,10.659999999999997
2026-04-30,North Mandi,Grain,Rice,40.71,49.75,45.23,1.51,2026,4,3,30,0,53.33,51.05,48.6,49.2,48.954285714285724,3.0369549285589463,48.999,9.04
2026-05-01,North Mandi,Grain,Rice,42.13,51.49,46.81,0.12,2026,5,4,1,0,45.23,49.63,49.88,48.55,48.472857142857144,3.3531314433218444,48.891,9.36
2026-05-02,North Mandi,Grain,Rice,39.74,48.57,44.15,0.03,2026,5,5,2,1,46.81,53.33,45.63,48.27,48.034285714285716,3.339150875811343,48.791666666666664,8.829999999999998
